About to run "ncl popMask_songY.ncl" with: 
 Copyright (C) 1995-2012 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.1.0
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
(764)	5.5
(765)	5.625
(766)	5.75
(767)	5.875
(768)	 6
(769)	6.125
(770)	6.25
(771)	6.375
(772)	6.5
(773)	6.625
(774)	6.75
(775)	6.875
(776)	 7
(777)	7.125
(778)	7.25
(779)	7.375
(780)	7.5
(781)	7.625
(782)	7.75
(783)	7.875
(784)	 8
(785)	8.125
(786)	8.25
(787)	8.375
(788)	8.5
(789)	8.625
(790)	8.75
(791)	8.875
(792)	 9
(793)	9.125
(794)	9.25
(795)	9.375
(796)	9.5
(797)	9.625
(798)	9.75
(799)	9.875
(800)	10
(801)	10.125
(802)	10.25
(803)	10.375
(804)	10.5
(805)	10.625
(806)	10.75
(807)	10.875
(808)	11
(809)	11.125
(810)	11.25
(811)	11.375
(812)	11.5
(813)	11.625
(814)	11.75
(815)	11.875
(816)	12
(817)	12.125
(818)	12.25
(819)	12.375
(820)	12.5
(821)	12.625
(822)	12.75
(823)	12.875
(824)	13
(825)	13.125
(826)	13.25
(827)	13.375
(828)	13.5
(829)	13.625
(830)	13.75
(831)	13.875
(832)	14
(833)	14.125
(834)	14.25
(835)	14.375
(836)	14.5
(837)	14.625
(838)	14.75
(839)	14.875
(840)	15
(841)	15.125
(842)	15.25
(843)	15.375
(844)	15.5
(845)	15.625
(846)	15.75
(847)	15.875
(848)	16
(849)	16.125
(850)	16.25
(851)	16.375
(852)	16.5
(853)	16.625
(854)	16.75
(855)	16.875
(856)	17
(857)	17.125
(858)	17.25
(859)	17.375
(860)	17.5
(861)	17.625
(862)	17.75
(863)	17.875
(864)	18
(865)	18.125
(866)	18.25
(867)	18.375
(868)	18.5
(869)	18.625
(870)	18.75
(871)	18.875
(872)	19
(873)	19.125
(874)	19.25
(875)	19.375
(876)	19.5
(877)	19.625
(878)	19.75
(879)	19.875
(880)	20
(881)	20.125
(882)	20.25
(883)	20.375
(884)	20.5
(885)	20.625
(886)	20.75
(887)	20.875
(888)	21
(889)	21.125
(890)	21.25
(891)	21.375
(892)	21.5
(893)	21.625
(894)	21.75
(895)	21.875
(896)	22
(897)	22.125
(898)	22.25
(899)	22.375
(900)	22.5
(901)	22.625
(902)	22.75
(903)	22.875
(904)	23
(905)	23.125
(906)	23.25
(907)	23.375
(908)	23.5
(909)	23.625
(910)	23.75
(911)	23.875
(912)	24
(913)	24.125
(914)	24.25
(915)	24.375
(916)	24.5
(917)	24.625
(918)	24.75
(919)	24.875
(920)	25
(921)	25.125
(922)	25.25
(923)	25.375
(924)	25.5
(925)	25.625
(926)	25.75
(927)	25.875
(928)	26
(929)	26.125
(930)	26.25
(931)	26.375
(932)	26.5
(933)	26.625
(934)	26.75
(935)	26.875
(936)	27
(937)	27.125
(938)	27.25
(939)	27.375
(940)	27.5
(941)	27.625
(942)	27.75
(943)	27.875
(944)	28
(945)	28.125
(946)	28.25
(947)	28.375
(948)	28.5
(949)	28.625
(950)	28.75
(951)	28.875
(952)	29
(953)	29.125
(954)	29.25
(955)	29.375
(956)	29.5
(957)	29.625
(958)	29.75
(959)	29.875
(960)	30
(961)	30.125
(962)	30.25
(963)	30.375
(964)	30.5
(965)	30.625
(966)	30.75
(967)	30.875
(968)	31
(969)	31.125
(970)	31.25
(971)	31.375
(972)	31.5
(973)	31.625
(974)	31.75
(975)	31.875
(976)	32
(977)	32.125
(978)	32.25
(979)	32.375
(980)	32.5
(981)	32.625
(982)	32.75
(983)	32.875
(984)	33
(985)	33.125
(986)	33.25
(987)	33.375
(988)	33.5
(989)	33.625
(990)	33.75
(991)	33.875
(992)	34
(993)	34.125
(994)	34.25
(995)	34.375
(996)	34.5
(997)	34.625
(998)	34.75
(999)	34.875
(1000)	35
(1001)	35.125
(1002)	35.25
(1003)	35.375
(1004)	35.5
(1005)	35.625
(1006)	35.75
(1007)	35.875
(1008)	36
(1009)	36.125
(1010)	36.25
(1011)	36.375
(1012)	36.5
(1013)	36.625
(1014)	36.75
(1015)	36.875
(1016)	37
(1017)	37.125
(1018)	37.25
(1019)	37.375
(1020)	37.5
(1021)	37.625
(1022)	37.75
(1023)	37.875
(1024)	38
(1025)	38.125
(1026)	38.25
(1027)	38.375
(1028)	38.5
(1029)	38.625
(1030)	38.75
(1031)	38.875
(1032)	39
(1033)	39.125
(1034)	39.25
(1035)	39.375
(1036)	39.5
(1037)	39.625
(1038)	39.75
(1039)	39.875
(1040)	40
(1041)	40.125
(1042)	40.25
(1043)	40.375
(1044)	40.5
(1045)	40.625
(1046)	40.75
(1047)	40.875
(1048)	41
(1049)	41.125
(1050)	41.25
(1051)	41.375
(1052)	41.5
(1053)	41.625
(1054)	41.75
(1055)	41.875
(1056)	42
(1057)	42.125
(1058)	42.25
(1059)	42.375
(1060)	42.5
(1061)	42.625
(1062)	42.75
(1063)	42.875
(1064)	43
(1065)	43.125
(1066)	43.25
(1067)	43.375
(1068)	43.5
(1069)	43.625
(1070)	43.75
(1071)	43.875
(1072)	44
(1073)	44.125
(1074)	44.25
(1075)	44.375
(1076)	44.5
(1077)	44.625
(1078)	44.75
(1079)	44.875
(1080)	45
(1081)	45.125
(1082)	45.25
(1083)	45.375
(1084)	45.5
(1085)	45.625
(1086)	45.75
(1087)	45.875
(1088)	46
(1089)	46.125
(1090)	46.25
(1091)	46.375
(1092)	46.5
(1093)	46.625
(1094)	46.75
(1095)	46.875
(1096)	47
(1097)	47.125
(1098)	47.25
(1099)	47.375
(1100)	47.5
(1101)	47.625
(1102)	47.75
(1103)	47.875
(1104)	48
(1105)	48.125
(1106)	48.25
(1107)	48.375
(1108)	48.5
(1109)	48.625
(1110)	48.75
(1111)	48.875
(1112)	49
(1113)	49.125
(1114)	49.25
(1115)	49.375
(1116)	49.5
(1117)	49.625
(1118)	49.75
(1119)	49.875
(1120)	50
(1121)	50.125
(1122)	50.25
(1123)	50.375
(1124)	50.5
(1125)	50.625
(1126)	50.75
(1127)	50.875
(1128)	51
(1129)	51.125
(1130)	51.25
(1131)	51.375
(1132)	51.5
(1133)	51.625
(1134)	51.75
(1135)	51.875
(1136)	52
(1137)	52.125
(1138)	52.25
(1139)	52.375
(1140)	52.5
(1141)	52.625
(1142)	52.75
(1143)	52.875
(1144)	53
(1145)	53.125
(1146)	53.25
(1147)	53.375
(1148)	53.5
(1149)	53.625
(1150)	53.75
(1151)	53.875
(1152)	54
(1153)	54.125
(1154)	54.25
(1155)	54.375
(1156)	54.5
(1157)	54.625
(1158)	54.75
(1159)	54.875
(1160)	55
(1161)	55.125
(1162)	55.25
(1163)	55.375
(1164)	55.5
(1165)	55.625
(1166)	55.75
(1167)	55.875
(1168)	56
(1169)	56.125
(1170)	56.25
(1171)	56.375
(1172)	56.5
(1173)	56.625
(1174)	56.75
(1175)	56.875
(1176)	57
(1177)	57.125
(1178)	57.25
(1179)	57.375
(1180)	57.5
(1181)	57.625
(1182)	57.75
(1183)	57.875
(1184)	58
(1185)	58.125
(1186)	58.25
(1187)	58.375
(1188)	58.5
(1189)	58.625
(1190)	58.75
(1191)	58.875
(1192)	59
(1193)	59.125
(1194)	59.25
(1195)	59.375
(1196)	59.5
(1197)	59.625
(1198)	59.75
(1199)	59.875
(1200)	60
(1201)	60.125
(1202)	60.25
(1203)	60.375
(1204)	60.5
(1205)	60.625
(1206)	60.75
(1207)	60.875
(1208)	61
(1209)	61.125
(1210)	61.25
(1211)	61.375
(1212)	61.5
(1213)	61.625
(1214)	61.75
(1215)	61.875
(1216)	62
(1217)	62.125
(1218)	62.25
(1219)	62.375
(1220)	62.5
(1221)	62.625
(1222)	62.75
(1223)	62.875
(1224)	63
(1225)	63.125
(1226)	63.25
(1227)	63.375
(1228)	63.5
(1229)	63.625
(1230)	63.75
(1231)	63.875
(1232)	64
(1233)	64.125
(1234)	64.25
(1235)	64.375
(1236)	64.5
(1237)	64.625
(1238)	64.75
(1239)	64.875
(1240)	65
(1241)	65.125
(1242)	65.25
(1243)	65.375
(1244)	65.5
(1245)	65.625
(1246)	65.75
(1247)	65.875
(1248)	66
(1249)	66.125
(1250)	66.25
(1251)	66.375
(1252)	66.5
(1253)	66.625
(1254)	66.75
(1255)	66.875
(1256)	67
(1257)	67.125
(1258)	67.25
(1259)	67.375
(1260)	67.5
(1261)	67.625
(1262)	67.75
(1263)	67.875
(1264)	68
(1265)	68.125
(1266)	68.25
(1267)	68.375
(1268)	68.5
(1269)	68.625
(1270)	68.75
(1271)	68.875
(1272)	69
(1273)	69.125
(1274)	69.25
(1275)	69.375
(1276)	69.5
(1277)	69.625
(1278)	69.75
(1279)	69.875
(1280)	70
(1281)	70.125
(1282)	70.25
(1283)	70.375
(1284)	70.5
(1285)	70.625
(1286)	70.75
(1287)	70.875
(1288)	71
(1289)	71.125
(1290)	71.25
(1291)	71.375
(1292)	71.5
(1293)	71.625
(1294)	71.75
(1295)	71.875
(1296)	72
(1297)	72.125
(1298)	72.25
(1299)	72.375
(1300)	72.5
(1301)	72.625
(1302)	72.75
(1303)	72.875
(1304)	73
(1305)	73.125
(1306)	73.25
(1307)	73.375
(1308)	73.5
(1309)	73.625
(1310)	73.75
(1311)	73.875
(1312)	74
(1313)	74.125
(1314)	74.25
(1315)	74.375
(1316)	74.5
(1317)	74.625
(1318)	74.75
(1319)	74.875
(1320)	75
(1321)	75.125
(1322)	75.25
(1323)	75.375
(1324)	75.5
(1325)	75.625
(1326)	75.75
(1327)	75.875
(1328)	76
(1329)	76.125
(1330)	76.25
(1331)	76.375
(1332)	76.5
(1333)	76.625
(1334)	76.75
(1335)	76.875
(1336)	77
(1337)	77.125
(1338)	77.25
(1339)	77.375
(1340)	77.5
(1341)	77.625
(1342)	77.75
(1343)	77.875
(1344)	78
(1345)	78.125
(1346)	78.25
(1347)	78.375
(1348)	78.5
(1349)	78.625
(1350)	78.75
(1351)	78.875
(1352)	79
(1353)	79.125
(1354)	79.25
(1355)	79.375
(1356)	79.5
(1357)	79.625
(1358)	79.75
(1359)	79.875
(1360)	80
(1361)	80.125
(1362)	80.25
(1363)	80.375
(1364)	80.5
(1365)	80.625
(1366)	80.75
(1367)	80.875
(1368)	81
(1369)	81.125
(1370)	81.25
(1371)	81.375
(1372)	81.5
(1373)	81.625
(1374)	81.75
(1375)	81.875
(1376)	82
(1377)	82.125
(1378)	82.25
(1379)	82.375
(1380)	82.5
(1381)	82.625
(1382)	82.75
(1383)	82.875
(1384)	83
(1385)	83.125
(1386)	83.25
(1387)	83.375
(1388)	83.5
(1389)	83.625
(1390)	83.75
(1391)	83.875
(1392)	84
(1393)	84.125
(1394)	84.25
(1395)	84.375
(1396)	84.5
(1397)	84.625
(1398)	84.75
(1399)	84.875
(1400)	85
(1401)	85.125
(1402)	85.25
(1403)	85.375
(1404)	85.5
(1405)	85.625
(1406)	85.75
(1407)	85.875
(1408)	86
(1409)	86.125
(1410)	86.25
(1411)	86.375
(1412)	86.5
(1413)	86.625
(1414)	86.75
(1415)	86.875
(1416)	87
(1417)	87.125
(1418)	87.25
(1419)	87.375
(1420)	87.5
(1421)	87.625
(1422)	87.75
(1423)	87.875
(1424)	88
(1425)	88.125
(1426)	88.25
(1427)	88.375
(1428)	88.5
(1429)	88.625
(1430)	88.75
(1431)	88.875
(1432)	89
(1433)	89.125
(1434)	89.25
(1435)	89.375
(1436)	89.5
(1437)	89.625
(1438)	89.75
(1439)	89.875
(1440)	90
(0)	-180
(1)	-179.875
(2)	-179.7499
(3)	-179.6249
(4)	-179.4998
(5)	-179.3748
(6)	-179.2497
(7)	-179.1247
(8)	-178.9996
(9)	-178.8746
(10)	-178.7496
(11)	-178.6245
(12)	-178.4995
(13)	-178.3744
(14)	-178.2494
(15)	-178.1243
(16)	-177.9993
(17)	-177.8743
(18)	-177.7492
(19)	-177.6242
(20)	-177.4991
(21)	-177.3741
(22)	-177.249
(23)	-177.124
(24)	-176.999
(25)	-176.8739
(26)	-176.7489
(27)	-176.6238
(28)	-176.4988
(29)	-176.3737
(30)	-176.2487
(31)	-176.1237
(32)	-175.9986
(33)	-175.8736
(34)	-175.7485
(35)	-175.6235
(36)	-175.4984
(37)	-175.3734
(38)	-175.2484
(39)	-175.1233
(40)	-174.9983
(41)	-174.8732
(42)	-174.7482
(43)	-174.6231
(44)	-174.4981
(45)	-174.373
(46)	-174.248
(47)	-174.123
(48)	-173.9979
(49)	-173.8729
(50)	-173.7478
(51)	-173.6228
(52)	-173.4977
(53)	-173.3727
(54)	-173.2477
(55)	-173.1226
(56)	-172.9976
(57)	-172.8725
(58)	-172.7475
(59)	-172.6224
(60)	-172.4974
(61)	-172.3723
(62)	-172.2473
(63)	-172.1223
(64)	-171.9972
(65)	-171.8722
(66)	-171.7471
(67)	-171.6221
(68)	-171.4971
(69)	-171.372
(70)	-171.247
(71)	-171.1219
(72)	-170.9969
(73)	-170.8718
(74)	-170.7468
(75)	-170.6217
(76)	-170.4967
(77)	-170.3717
(78)	-170.2466
(79)	-170.1216
(80)	-169.9965
(81)	-169.8715
(82)	-169.7464
(83)	-169.6214
(84)	-169.4964
(85)	-169.3713
(86)	-169.2463
(87)	-169.1212
(88)	-168.9962
(89)	-168.8711
(90)	-168.7461
(91)	-168.621
(92)	-168.496
(93)	-168.371
(94)	-168.2459
(95)	-168.1209
(96)	-167.9958
(97)	-167.8708
(98)	-167.7457
(99)	-167.6207
(100)	-167.4957
(101)	-167.3706
(102)	-167.2456
(103)	-167.1205
(104)	-166.9955
(105)	-166.8704
(106)	-166.7454
(107)	-166.6204
(108)	-166.4953
(109)	-166.3703
(110)	-166.2452
(111)	-166.1202
(112)	-165.9951
(113)	-165.8701
(114)	-165.7451
(115)	-165.62
(116)	-165.495
(117)	-165.3699
(118)	-165.2449
(119)	-165.1198
(120)	-164.9948
(121)	-164.8698
(122)	-164.7447
(123)	-164.6197
(124)	-164.4946
(125)	-164.3696
(126)	-164.2445
(127)	-164.1195
(128)	-163.9944
(129)	-163.8694
(130)	-163.7444
(131)	-163.6193
(132)	-163.4943
(133)	-163.3692
(134)	-163.2442
(135)	-163.1191
(136)	-162.9941
(137)	-162.869
(138)	-162.744
(139)	-162.619
(140)	-162.4939
(141)	-162.3689
(142)	-162.2438
